scenario_key,scenario_name,scheduler,alarm_avg_latency_mean,alarm_avg_latency_std,alarm_avg_latency_ci_lower,alarm_avg_latency_ci_upper,alarm_p95_latency_mean,alarm_p95_latency_std,alarm_p95_latency_ci_lower,alarm_p95_latency_ci_upper,band_0_fairness_mean,band_0_fairness_std,band_0_fairness_ci_lower,band_0_fairness_ci_upper,band_1_fairness_mean,band_1_fairness_std,band_1_fairness_ci_lower,band_1_fairness_ci_upper,band_2_fairness_mean,band_2_fairness_std,band_2_fairness_ci_lower,band_2_fairness_ci_upper,band_3_fairness_mean,band_3_fairness_std,band_3_fairness_ci_lower,band_3_fairness_ci_upper,device_latency_fairness_mean,device_latency_fairness_std,device_latency_fairness_ci_lower,device_latency_fairness_ci_upper,device_throughput_fairness_mean,device_throughput_fairness_std,device_throughput_fairness_ci_lower,device_throughput_fairness_ci_upper,min_device_rate_mean,min_device_rate_std,min_device_rate_ci_lower,min_device_rate_ci_upper,avg_device_rate_mean,avg_device_rate_std,avg_device_rate_ci_lower,avg_device_rate_ci_upper,high_avg_latency_mean,high_avg_latency_std,high_avg_latency_ci_lower,high_avg_latency_ci_upper,high_p95_latency_mean,high_p95_latency_std,high_p95_latency_ci_lower,high_p95_latency_ci_upper,avg_waiting_time_mean,avg_waiting_time_std,avg_waiting_time_ci_lower,avg_waiting_time_ci_upper,p95_waiting_time_mean,p95_waiting_time_std,p95_waiting_time_ci_lower,p95_waiting_time_ci_upper,alarm_dropped_mean,alarm_dropped_std,alarm_dropped_rate_mean,alarm_dropped_rate_std,protection_enabled_mean,protection_enabled_std,alarm_source_fairness_mean,alarm_source_fairness_std,alarm_source_count_mean,alarm_source_count_std,alarm_source_latency_cv_mean,alarm_source_latency_cv_std,alarm_protection_activations_mean,alarm_protection_activations_std,alarm_protection_deactivations_mean,alarm_protection_deactivations_std
device_monopolization_sweep,Device Monopolization (Sweep),T4-NoTokens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6354103516896282,0.05935979187492052,0.6185404854958948,0.6522802178833617,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6354103516896282,0.05935979187492052,0.6185404854958948,0.6522802178833617,0.6123384474521358,0.0,0.6123384474521358,0.6123384474521358,1.0995520406239643,0.0017485289037686433,1.0990551142077698,1.1000489670401588,5.381141047296068,0.008557194483594932,5.3787091195319645,5.383572975060171,0.04132154576860007,0.013526694374925718,0.0374773017619944,0.04516578977520573,0.21492484919282362,0.08011749098051005,0.19215571018595518,0.23769398819969206,0.04132154576860007,0.013526694374925718,0.0374773017619944,0.04516578977520573,0.21492484919282362,0.08011749098051005,0.19215571018595518,0.23769398819969206,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
device_monopolization_sweep,Device Monopolization (Sweep),T4-NoAAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6354103516896282,0.05935979187492052,0.6185404854958948,0.6522802178833617,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6354103516896282,0.05935979187492052,0.6185404854958948,0.6522802178833617,0.6123384474521358,0.0,0.6123384474521358,0.6123384474521358,1.0995520406239643,0.0017485289037686433,1.0990551142077698,1.1000489670401588,5.381141047296068,0.008557194483594932,5.3787091195319645,5.383572975060171,0.04132154576860007,0.013526694374925718,0.0374773017619944,0.04516578977520573,0.21492484919282362,0.08011749098051005,0.19215571018595518,0.23769398819969206,0.04132154576860007,0.013526694374925718,0.0374773017619944,0.04516578977520573,0.21492484919282362,0.08011749098051005,0.19215571018595518,0.23769398819969206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multi_zone_emergency,Multi-Zone Emergency,TRIAGE/4,0.02775097096634035,0.02070294901947666,0.02186725795551668,0.03363468397716402,0.08486645214200551,0.06091445395417893,0.06755475587398843,0.1021781484100226,0.5051683876965481,0.036546019880302885,0.49478212376568165,0.5155546516274147,0.7036064513330805,0.04277985338062271,0.6914485515237392,0.7157643511424219,0.9619792995342591,0.012973450690884656,0.9582922856429807,0.9656663134255374,0.9868025567599169,0.005634814759989762,0.9852011601238269,0.988403953396007,0.6460061906440869,0.027207134229110932,0.6382740086491233,0.6537383726390505,0.9310344827586207,0.0,0.9310344827586207,0.9310344827586207,0.16108589432652667,0.0015637918840015125,0.1606414695904437,0.16153031906260965,0.48325768297958,0.00469137565200452,0.4819244087713311,0.4845909571878289,0.08738825357356603,0.016209528844063757,0.08278155644701578,0.09199495070011628,0.2525993763581087,0.05692409082534631,0.23642172874359196,0.26877702397262543,0.27480198568738295,0.026374534926716545,0.2673064257960478,0.2822975455787181,0.6404021409505457,0.07829894904925656,0.6181498258421266,0.6626544560589648,0.0,0.0,0.0,0.0,1.0,0.0,0.5051683876965481,0.036546019880302885,2.0,0.0,0.9912877225153545,0.06160510488971646,0.0,0.0,0.0,0.0
multi_zone_emergency,Multi-Zone Emergency,Strict,0.16170036482718003,0.04866896219787926,0.1478687988103022,0.17553193084405785,0.4944218711147472,0.15108368864343166,0.45148436188558805,0.5373593803439064,0.863882942174759,0.0688498607815972,0.8443160282393103,0.8834498561102078,0.6462495400835573,0.032065695868634114,0.6371365701484091,0.6553625100187055,0.9575147292708367,0.014522407773929156,0.9533875066472592,0.9616419518944141,0.9855439760392802,0.0059917996899445354,0.9838411254086377,0.9872468266699228,0.7023796367845686,0.028464402551903464,0.694290143085753,0.7104691304833842,0.9310344827586207,0.0,0.9310344827586207,0.9310344827586207,0.16108589432652667,0.0015637918840015125,0.1606414695904437,0.16153031906260965,0.48325768297958,0.00469137565200452,0.4819244087713311,0.4845909571878289,0.07736692278371336,0.013957564775154236,0.07340022676423656,0.08133361880319016,0.22952445895952625,0.05040488584034096,0.21519954890208012,0.24384936901697238,0.27480198568738295,0.026374534926716545,0.2673064257960478,0.2822975455787181,0.6404021409505457,0.07829894904925656,0.6181498258421266,0.6626544560589648,0.0,0.0,0.0,0.0,0.0,0.0,0.863882942174759,0.0688498607815972,2.0,0.0,0.3885755006528193,0.12025520743131757,0.0,0.0,0.0,0.0
multi_zone_emergency,Multi-Zone Emergency,FIFO,0.22824087561950754,0.05870035502942414,0.21155841930366226,0.24492333193535282,0.6382973587807564,0.17107352888804314,0.5896787998122167,0.6869159177492962,0.9799893261960806,0.027213153835703368,0.9722554334478521,0.987723218944309,0.6462495400835573,0.032065695868634114,0.6371365701484091,0.6553625100187055,0.9600691396255067,0.0134521811740884,0.9562460720362719,0.9638922072147414,0.9860093546481863,0.005874926965337342,0.9843397188783704,0.9876789904180022,0.7325819392551709,0.02669279685314069,0.724995930325122,0.7401679481852198,0.9310344827586207,0.0,0.9310344827586207,0.9310344827586207,0.16108589432652667,0.0015637918840015125,0.1606414695904437,0.16153031906260965,0.48325768297958,0.00469137565200452,0.4819244087713311,0.4845909571878289,0.07736692278371336,0.013957564775154236,0.07340022676423656,0.08133361880319016,0.22952445895952625,0.05040488584034096,0.21519954890208012,0.24384936901697238,0.27480198568738295,0.026374534926716545,0.2673064257960478,0.2822975455787181,0.6404021409505457,0.07829894904925656,0.6181498258421266,0.6626544560589648,0.0,0.0,0.0,0.0,0.0,0.0,0.9799893261960806,0.027213153835703368,2.0,0.0,0.12069874470114961,0.08258060840275583,0.0,0.0,0.0,0.0
multi_zone_emergency,Multi-Zone Emergency,WFQ,0.0780092735007937,0.035593666751513375,0.0678936653344507,0.08812488166713671,0.2231651105715784,0.09533616986032312,0.1960708708822678,0.250259350260889,0.759066165643455,0.11637278059009168,0.7259933873344564,0.7921389439524535,0.6436548608562634,0.032139108449419224,0.6345210272965023,0.6527886944160246,0.9619792995342591,0.012973450690884656,0.9582922856429807,0.9656663134255374,0.9868025567599169,0.005634814759989762,0.9852011601238269,0.988403953396007,0.6671356839264442,0.030567217359179357,0.6584485768717109,0.6758227909811775,0.9310344827586207,0.0,0.9310344827586207,0.9310344827586207,0.16108589432652667,0.0015637918840015125,0.1606414695904437,0.16153031906260965,0.48325768297958,0.00469137565200452,0.4819244087713311,0.4845909571878289,0.07984950819339802,0.014669999288532895,0.07568034052547237,0.08401867586132367,0.23546672094650967,0.049645115256474755,0.22135773529989647,0.24957570659312286,0.27480198568738295,0.026374534926716545,0.2673064257960478,0.2822975455787181,0.6404021409505457,0.07829894904925656,0.6181498258421266,0.6626544560589648,0.0,0.0,0.0,0.0,0.0,0.0,0.759066165643455,0.11637278059009168,2.0,0.0,0.557943839619208,0.19431581955236893,0.0,0.0,0.0,0.0
multi_zone_emergency,Multi-Zone Emergency,DRR,0.22824087561950754,0.05870035502942414,0.21155841930366226,0.24492333193535282,0.6382973587807564,0.17107352888804314,0.5896787998122167,0.6869159177492962,0.9799893261960806,0.027213153835703368,0.9722554334478521,0.987723218944309,0.6462495400835573,0.032065695868634114,0.6371365701484091,0.6553625100187055,0.9600691396255067,0.0134521811740884,0.9562460720362719,0.9638922072147414,0.9860093546481863,0.005874926965337342,0.9843397188783704,0.9876789904180022,0.7325819392551709,0.02669279685314069,0.724995930325122,0.7401679481852198,0.9310344827586207,0.0,0.9310344827586207,0.9310344827586207,0.16108589432652667,0.0015637918840015125,0.1606414695904437,0.16153031906260965,0.48325768297958,0.00469137565200452,0.4819244087713311,0.4845909571878289,0.07736692278371336,0.013957564775154236,0.07340022676423656,0.08133361880319016,0.22952445895952625,0.05040488584034096,0.21519954890208012,0.24384936901697238,0.27480198568738295,0.026374534926716545,0.2673064257960478,0.2822975455787181,0.6404021409505457,0.07829894904925656,0.6181498258421266,0.6626544560589648,0.0,0.0,0.0,0.0,0.0,0.0,0.9799893261960806,0.027213153835703368,2.0,0.0,0.12069874470114961,0.08258060840275583,0.0,0.0,0.0,0.0
multi_zone_emergency,Multi-Zone Emergency,TBP,0.19375502477239337,0.051790128527451254,0.17903643309917203,0.2084736164456147,0.5878918203863862,0.1571500396997298,0.5432302732626939,0.6325533675100785,0.8982448498429163,0.06390180927735732,0.8800841565858035,0.9164055431000291,0.6462495400835573,0.032065695868634114,0.6371365701484091,0.6553625100187055,0.9600691396255067,0.0134521811740884,0.9562460720362719,0.9638922072147414,0.9864414168637936,0.005842930451547129,0.9847808744025837,0.9881019593250036,0.7161078950000372,0.02621047528018011,0.7086589603443615,0.723556829655713,0.9310344827586207,0.0,0.9310344827586207,0.9310344827586207,0.16108589432652667,0.0015637918840015125,0.1606414695904437,0.16153031906260965,0.48325768297958,0.00469137565200452,0.4819244087713311,0.4845909571878289,0.07736692278371336,0.013957564775154236,0.07340022676423656,0.08133361880319016,0.22952445895952625,0.05040488584034096,0.21519954890208012,0.24384936901697238,0.27480198568738295,0.026374534926716545,0.2673064257960478,0.2822975455787181,0.6404021409505457,0.07829894904925656,0.6181498258421266,0.6626544560589648,0.0,0.0,0.0,0.0,0.0,0.0,0.8982448498429163,0.06390180927735732,2.0,0.0,0.32429790273578535,0.11972712026000933,0.0,0.0,0.0,0.0
multi_zone_emergency,Multi-Zone Emergency,T4-NoSemantic,0.12898814925952437,0.04550917720399102,0.11605458420195217,0.14192171431709658,0.39419638014197866,0.1379073860449378,0.35500353467837165,0.4333892256055857,1.0,0.0,1.0,1.0,0.6462495400835573,0.032065695868634114,0.6371365701484091,0.6553625100187055,0.8504760903478765,0.039268276079993364,0.8393161697652042,0.8616360109305489,0.9124474662941927,0.028938700595657996,0.9042231785827743,0.9206717540056111,0.6881673136968367,0.030185185848967497,0.679588778796006,0.6967458485976674,0.9310344827586207,0.0,0.9310344827586207,0.9310344827586207,0.16108589432652667,0.0015637918840015125,0.1606414695904437,0.16153031906260965,0.48325768297958,0.00469137565200452,0.4819244087713311,0.4845909571878289,0.07736692278371336,0.013957564775154236,0.07340022676423656,0.08133361880319016,0.22952445895952625,0.05040488584034096,0.21519954890208012,0.24384936901697238,0.27480198568738295,0.026374534926716545,0.2673064257960478,0.2822975455787181,0.6404021409505457,0.07829894904925656,0.6181498258421266,0.6626544560589648,0.0,0.0,0.0,0.0,1.0,0.0,0.8098404609707356,0.09052850337590175,2.0,0.0,0.47841446119280007,0.1500605469301504,0.0,0.0,0.0,0.0
multi_zone_emergency,Multi-Zone Emergency,T4-FIFOInBand,0.02775097096634035,0.02070294901947666,0.02186725795551668,0.03363468397716402,0.08486645214200551,0.06091445395417893,0.06755475587398843,0.1021781484100226,0.5051683876965481,0.036546019880302885,0.49478212376568165,0.5155546516274147,0.7036064513330805,0.04277985338062271,0.6914485515237392,0.7157643511424219,0.9619792995342591,0.012973450690884656,0.9582922856429807,0.9656663134255374,0.9868025567599169,0.005634814759989762,0.9852011601238269,0.988403953396007,0.6460061906440869,0.027207134229110932,0.6382740086491233,0.6537383726390505,0.9310344827586207,0.0,0.9310344827586207,0.9310344827586207,0.16108589432652667,0.0015637918840015125,0.1606414695904437,0.16153031906260965,0.48325768297958,0.00469137565200452,0.4819244087713311,0.4845909571878289,0.08738825357356603,0.016209528844063757,0.08278155644701578,0.09199495070011628,0.2525993763581087,0.05692409082534631,0.23642172874359196,0.26877702397262543,0.27480198568738295,0.026374534926716545,0.2673064257960478,0.2822975455787181,0.6404021409505457,0.07829894904925656,0.6181498258421266,0.6626544560589648,0.0,0.0,0.0,0.0,1.0,0.0,0.5051683876965481,0.036546019880302885,2.0,0.0,0.9912877225153545,0.06160510488971646,0.0,0.0,0.0,0.0
