scenario_key,scenario_name,scheduler,alarm_avg_latency_mean,alarm_avg_latency_std,alarm_avg_latency_ci_lower,alarm_avg_latency_ci_upper,alarm_p95_latency_mean,alarm_p95_latency_std,alarm_p95_latency_ci_lower,alarm_p95_latency_ci_upper,band_0_fairness_mean,band_0_fairness_std,band_0_fairness_ci_lower,band_0_fairness_ci_upper,band_1_fairness_mean,band_1_fairness_std,band_1_fairness_ci_lower,band_1_fairness_ci_upper,band_2_fairness_mean,band_2_fairness_std,band_2_fairness_ci_lower,band_2_fairness_ci_upper,band_3_fairness_mean,band_3_fairness_std,band_3_fairness_ci_lower,band_3_fairness_ci_upper,device_latency_fairness_mean,device_latency_fairness_std,device_latency_fairness_ci_lower,device_latency_fairness_ci_upper,device_throughput_fairness_mean,device_throughput_fairness_std,device_throughput_fairness_ci_lower,device_throughput_fairness_ci_upper,min_device_rate_mean,min_device_rate_std,min_device_rate_ci_lower,min_device_rate_ci_upper,avg_device_rate_mean,avg_device_rate_std,avg_device_rate_ci_lower,avg_device_rate_ci_upper,high_avg_latency_mean,high_avg_latency_std,high_avg_latency_ci_lower,high_avg_latency_ci_upper,high_p95_latency_mean,high_p95_latency_std,high_p95_latency_ci_lower,high_p95_latency_ci_upper,avg_waiting_time_mean,avg_waiting_time_std,avg_waiting_time_ci_lower,avg_waiting_time_ci_upper,p95_waiting_time_mean,p95_waiting_time_std,p95_waiting_time_ci_lower,p95_waiting_time_ci_upper,alarm_dropped_mean,alarm_dropped_std,alarm_dropped_rate_mean,alarm_dropped_rate_std,protection_enabled_mean,protection_enabled_std,alarm_source_fairness_mean,alarm_source_fairness_std,alarm_source_count_mean,alarm_source_count_std,alarm_source_latency_cv_mean,alarm_source_latency_cv_std
alarm_under_burst,Alarm Under Burst,TRIAGE/4,0.02927679803984924,0.0386353482639767,0.01829675355224466,0.040256842527453825,0.02927679803984924,0.0386353482639767,0.01829675355224466,0.040256842527453825,1.0,0.0,1.0,1.0,0.8917875171292979,0.06580423512371751,0.8730861604288358,0.9104888738297601,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7092374465910851,0.13855483116215006,0.6698605992610603,0.7486142939211099,0.683223992502343,0.0,0.683223992502343,0.683223992502343,0.1988501289692244,0.004822810761915422,0.1974795013160371,0.20022075662241173,5.36895348216906,0.13021589057171637,5.331946535533002,5.405960428805117,0.09250806973290539,0.054598819556971274,0.0769912569010354,0.10802488256477538,0.26474760103620826,0.12196818351389115,0.23008462681103428,0.29941057526138226,0.09172743674904052,0.05413758133072709,0.07634170637070355,0.10711316712737749,0.2640353888231737,0.12177037041888439,0.2294286324575765,0.29864214518877086,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
alarm_under_burst,Alarm Under Burst,Strict,0.5250009982504317,0.6725039424136927,0.3338774925079788,0.7161245039928845,0.5250009982504317,0.6725039424136927,0.3338774925079788,0.7161245039928845,1.0,0.0,1.0,1.0,0.8858459211503502,0.06598298536953792,0.8670937641921068,0.9045980781085936,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6834583891140737,0.1883201726019703,0.6299383882341807,0.7369783899939668,0.683223992502343,0.0,0.683223992502343,0.683223992502343,0.1988501289692244,0.004822810761915422,0.1974795013160371,0.20022075662241173,5.36895348216906,0.13021589057171637,5.331946535533002,5.405960428805117,0.08631151723027312,0.04899465861903822,0.0723873893146557,0.10023564514589055,0.25267139454284837,0.114128199298965,0.22023651917869255,0.28510626990700416,0.09172743674904052,0.05413758133072709,0.07634170637070355,0.10711316712737749,0.25732921526587704,0.11645556932015821,0.22423290866012308,0.290425521871631,,,,,,,,,,,,
alarm_under_burst,Alarm Under Burst,FIFO,0.16993325472325574,0.13232265116905598,0.13232757335015166,0.20753893609635982,0.16993325472325574,0.13232265116905598,0.13232757335015166,0.20753893609635982,1.0,0.0,1.0,1.0,0.8894486911268659,0.06533793728624497,0.8708798548055379,0.9080175274481939,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8268912283332908,0.09842893103096197,0.7989180356444853,0.8548644210220963,0.683223992502343,0.0,0.683223992502343,0.683223992502343,0.1988501289692244,0.004822810761915422,0.1974795013160371,0.20022075662241173,5.36895348216906,0.13021589057171637,5.331946535533002,5.405960428805117,0.0907498640243628,0.053579170714204725,0.07552283218731692,0.10597689586140868,0.260556082735946,0.11831473556546881,0.22693140692943098,0.294180758542461,0.09172743674904052,0.05413758133072709,0.07634170637070355,0.10711316712737749,0.2616526914394551,0.11857657761553399,0.22795360094567496,0.2953517819332352,,,,,,,,,,,,
alarm_under_burst_phased,Alarm Under Burst (Phased),TRIAGE/4,0.029035866419338065,0.03601160897417721,0.018801480387535097,0.03927025245114103,0.051900574840417886,0.06215449082582012,0.034236463992781616,0.06956468568805416,0.5668514248073184,0.15532282107490447,0.5227091674711047,0.6109936821435321,0.5516377697439,0.043018912721619125,0.5394119300215706,0.5638636094662294,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5012996757881324,0.04746804624890624,0.48780940630766734,0.5147899452685974,0.7865518075713293,0.0,0.7865518075713293,0.7865518075713293,0.016730090001727562,2.262033685112113e-05,0.01672366137312422,0.016736518630330904,0.8236352000850493,0.00111361658343979,0.8233187137538078,0.8239516864162908,0.10882829719346698,0.03761976640230017,0.09813687787744937,0.11951971650948459,0.4269765435260422,0.17735347743882535,0.37657324292669514,0.47737984412538925,0.10857894584729781,0.037536853890208256,0.09791109000649798,0.11924680168809765,0.4264370348731265,0.17697552947152556,0.3761411458976271,0.4767329238486259,0.0,0.0,0.0,0.0,1.0,0.0,0.5668514248073184,0.15532282107490447,2.0,0.0,0.8792635036368764,0.2846113449105855
alarm_under_burst_phased,Alarm Under Burst (Phased),Strict,0.6954875227583622,0.862536985975086,0.45035722359547836,0.9406178219212461,1.2937225112990298,1.6084503745693275,0.8366059726254982,1.7508390499725615,0.5357138713155736,0.10661929244834176,0.5054130036665753,0.5660147389645719,0.5565298716281007,0.044086903733840103,0.5440005122184004,0.5690592310378011,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.36077537672090443,0.17091065115059004,0.3122031070931791,0.40934764634862975,0.7865518075713293,0.0,0.7865518075713293,0.7865518075713293,0.016730090001727562,2.262033685112113e-05,0.01672366137312422,0.016736518630330904,0.8236352000850493,0.00111361658343979,0.8233187137538078,0.8239516864162908,0.10673910704820358,0.03617512287941874,0.09645825087870114,0.11701996321770602,0.416474770839991,0.16733088175308775,0.36891986041843566,0.46402968126154637,0.10857894584729781,0.037536853890208256,0.09791109000649798,0.11924680168809765,0.41903415193122134,0.16954135652564714,0.370851031530152,0.4672172723322907,,,,,,,,,,,,
alarm_under_burst_phased,Alarm Under Burst (Phased),FIFO,0.1395337281193133,0.11444108279053165,0.10700993225071773,0.17205752398790888,0.252042380338198,0.2018108469578046,0.19468837222785992,0.309396388448536,0.5515018579796065,0.1356254963912441,0.5129575183801675,0.5900461975790455,0.5550373191082713,0.04459106328241547,0.5423646791401977,0.5677099590763448,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5132647230361796,0.057498918521141994,0.4969237111980659,0.5296057348742934,0.7865518075713293,0.0,0.7865518075713293,0.7865518075713293,0.016730090001727562,2.262033685112113e-05,0.01672366137312422,0.016736518630330904,0.8236352000850493,0.00111361658343979,0.8233187137538078,0.8239516864162908,0.10848190891227581,0.03742961934395048,0.09784452879232294,0.11911928903222868,0.42488091596406186,0.17315045125709477,0.3756721021891289,0.4740897297389948,0.10857894584729781,0.037536853890208256,0.09791109000649798,0.11924680168809765,0.42542928225589677,0.17344459400962794,0.376136874035627,0.4747216904761665,,,,,,,,,,,,
device_monopolization,Device Monopolization,TRIAGE/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8384818283684335,0.10276674372208001,0.8092758429530829,0.8676878137837842,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8384818283684335,0.10276674372208001,0.8092758429530829,0.8676878137837842,0.599009900990099,0.0,0.599009900990099,0.599009900990099,0.8007380658117041,0.0010581968933121829,0.8004373295821294,0.8010388020412789,4.404059361964374,0.005820082913216986,4.402405312701713,4.405713411227035,0.012801935667768959,0.0025453319413347667,0.012078560333848777,0.01352531100168914,0.08693992354257311,0.016868154613751043,0.08214604704332928,0.09173380004181694,0.012801935667768959,0.0025453319413347667,0.012078560333848777,0.01352531100168914,0.08693992354257311,0.016868154613751043,0.08214604704332928,0.09173380004181694,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
device_monopolization,Device Monopolization,Strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6480815173887554,0.03191388289094799,0.6390116922244891,0.6571513425530218,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6480815173887554,0.03191388289094799,0.6390116922244891,0.6571513425530218,0.599009900990099,0.0,0.599009900990099,0.599009900990099,0.8007380658117041,0.0010581968933121829,0.8004373295821294,0.8010388020412789,4.404059361964374,0.005820082913216986,4.402405312701713,4.405713411227035,0.012801935667768959,0.0025453319413347667,0.012078560333848777,0.01352531100168914,0.08741705540933287,0.017472905411303606,0.08245131063506606,0.09238280018359968,0.012801935667768959,0.0025453319413347667,0.012078560333848777,0.01352531100168914,0.08741705540933287,0.017472905411303606,0.08245131063506606,0.09238280018359968,,,,,,,,,,,,
device_monopolization,Device Monopolization,FIFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6480815173887554,0.03191388289094799,0.6390116922244891,0.6571513425530218,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6480815173887554,0.03191388289094799,0.6390116922244891,0.6571513425530218,0.599009900990099,0.0,0.599009900990099,0.599009900990099,0.8007380658117041,0.0010581968933121829,0.8004373295821294,0.8010388020412789,4.404059361964374,0.005820082913216986,4.402405312701713,4.405713411227035,0.012801935667768959,0.0025453319413347667,0.012078560333848777,0.01352531100168914,0.08741705540933287,0.017472905411303606,0.08245131063506606,0.09238280018359968,0.012801935667768959,0.0025453319413347667,0.012078560333848777,0.01352531100168914,0.08741705540933287,0.017472905411303606,0.08245131063506606,0.09238280018359968,,,,,,,,,,,,
device_monopolization_sweep,Device Monopolization (Sweep),TRIAGE/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6354103516896282,0.05935979187492052,0.6185404854958948,0.6522802178833617,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6354103516896282,0.05935979187492052,0.6185404854958948,0.6522802178833617,0.6123384474521358,0.0,0.6123384474521358,0.6123384474521358,1.0995520406239643,0.0017485289037686433,1.0990551142077698,1.1000489670401588,5.381141047296068,0.008557194483594932,5.3787091195319645,5.383572975060171,0.04132154576860007,0.013526694374925718,0.0374773017619944,0.04516578977520573,0.21492484919282362,0.08011749098051005,0.19215571018595518,0.23769398819969206,0.04132154576860007,0.013526694374925718,0.0374773017619944,0.04516578977520573,0.21492484919282362,0.08011749098051005,0.19215571018595518,0.23769398819969206,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
