device_count,triage4_alarm_p95,triage4_band_0_fairness,triage4_band_1_fairness,triage4_band_2_fairness,triage4_band_3_fairness,triage4_runtime,strict_alarm_p95,strict_band_0_fairness,strict_band_1_fairness,strict_band_2_fairness,strict_band_3_fairness,strict_runtime,fifo_alarm_p95,fifo_band_0_fairness,fifo_band_1_fairness,fifo_band_2_fairness,fifo_band_3_fairness,fifo_runtime,wfq_alarm_p95,wfq_band_0_fairness,wfq_band_1_fairness,wfq_band_2_fairness,wfq_band_3_fairness,wfq_runtime,drr_alarm_p95,drr_band_0_fairness,drr_band_1_fairness,drr_band_2_fairness,drr_band_3_fairness,drr_runtime,tbp_alarm_p95,tbp_band_0_fairness,tbp_band_1_fairness,tbp_band_2_fairness,tbp_band_3_fairness,tbp_runtime
10,0.13013372284848873,0.9543917369414242,0.7200580613339723,0.9544730420495291,0.9951221847191717,0.00420379638671875,0.9794488021254961,0.8853220401473221,0.7180634264677781,0.9556984189337593,0.9792237431497164,0.0017611980438232422,0.5277774751750824,0.9298691818753337,0.6834040584618262,0.8129002790098642,0.9882485377366842,0.0014350414276123047,0.27178722025680274,0.9119524686470973,0.7175362070719852,0.9555836596600575,0.9765455384407521,0.0020220279693603516,0.5277774751750824,0.9298691818753337,0.6834040584618262,0.8129002790098642,0.9882485377366842,0.0019762516021728516,0.9644904194342322,0.8804086121063817,0.7180634264677781,0.9581759892975271,0.9955721500696025,0.0024406909942626953
20,0.18109426427469477,0.9590914356688962,0.7161905381215788,0.9757178544326517,0.9828040003254146,0.003995656967163086,1.0983946720220672,0.9623496098385251,0.7152950031876009,0.9752779813956162,0.9777748980888104,0.0017898082733154297,1.0256095988365208,0.9736097272478146,0.6739737867024949,0.7606564042324996,0.8224568559625892,0.0014598369598388672,0.3313026550484829,0.8706907842401046,0.7141836065847141,0.9755942597621382,0.9797419297712683,0.0020258426666259766,1.0256095988365208,0.9736097272478146,0.6739737867024949,0.7606564042324996,0.8224568559625892,0.002009153366088867,1.963939236392355,0.9903585209672111,0.7092473100390827,0.9744664090327759,0.948385650834047,0.0024216175079345703
50,0.06388252971640632,0.7249344283912547,0.7928809933114884,0.9703853728556324,0.924617068292415,0.0041675567626953125,5.518389818460513,0.9938220629873776,0.7623130848856453,0.9684237844501768,0.9858549600972499,0.001909017562866211,3.4142837353832385,0.9996866874610455,0.7267329678964791,0.7605898631659895,0.7859257422604302,0.0015883445739746094,1.8695647372399553,0.9974708475758834,0.7623130848856453,0.964563325073034,0.9865824389830248,0.0021431446075439453,3.4142837353832385,0.999416230321333,0.7264372877196549,0.7605898631659895,0.7858811353278106,0.002160310745239258,8.123977831067341,0.9996952189536064,0.7406204939919202,0.9626894535710331,0.9591490240896609,0.002495288848876953
100,0.09439837596043987,0.841090113166583,0.7399620557380443,0.9662162253374185,0.934003831820387,0.004456043243408203,4.1711696857592955,0.98182428231395,0.7589740741132845,0.9650071518871439,0.9897224574388644,0.002111196517944336,4.1711696857592955,0.98182428231395,0.7398322011872792,0.7567003367667832,0.7717434172924312,0.0017504692077636719,4.1711696857592955,0.98182428231395,0.7589740741132845,0.9650071518871439,0.9897224574388644,0.0023488998413085938,4.1711696857592955,0.98182428231395,0.7398322011872792,0.7567003367667832,0.7717434172924312,0.0023238658905029297,14.402409036884897,0.9971400543881597,0.7405023143694981,0.9668730517112344,0.9575625857140246,0.002618551254272461
200,0.10070264898233519,0.8274607842759021,0.7562469028582497,0.9530807039134503,0.9091506663156765,0.005006551742553711,9.315859180561127,0.9946216603368051,0.7139914388639196,0.9640870640039313,0.9878785398225309,0.002413034439086914,9.315859180561127,0.9946216603368051,0.7355684189064405,0.741842794721464,0.7499042180446783,0.0020999908447265625,9.315859180561127,0.9946216603368051,0.7139914388639196,0.9640870640039313,0.9878785398225309,0.0026230812072753906,9.315859180561127,0.9946216603368051,0.7355684189064405,0.741842794721464,0.7499042180446783,0.0026569366455078125,24.72381499755573,0.9999436735093058,0.7393800459061636,0.9494676181922824,0.9210381089691558,0.0029516220092773438
500,0.06422258381993276,0.7452206827406346,0.7517489365043398,0.9369975547314209,0.9073979194909187,0.005453586578369141,21.966766857700453,0.9788901547341463,0.7370852612064498,0.9652055399660394,0.9870552477725761,0.003355741500854492,21.966766857700453,0.9788901547341463,0.7428485565916961,0.7462544056863804,0.7485742386945684,0.0031785964965820312,21.966766857700453,0.9788901547341463,0.7370852612064498,0.9652055399660394,0.9870552477725761,0.003533601760864258,21.966766857700453,0.9788901547341463,0.7428485565916961,0.7462544056863804,0.7485742386945684,0.0035855770111083984,41.296756889495626,0.9968152432109847,0.7517608654003849,0.9321931351249537,0.9048154531203833,0.003679990768432617
