scenario_key,scenario_name,scheduler,alarm_avg_latency_mean,alarm_avg_latency_std,alarm_avg_latency_ci_lower,alarm_avg_latency_ci_upper,alarm_p95_latency_mean,alarm_p95_latency_std,alarm_p95_latency_ci_lower,alarm_p95_latency_ci_upper,band_0_fairness_mean,band_0_fairness_std,band_0_fairness_ci_lower,band_0_fairness_ci_upper,band_1_fairness_mean,band_1_fairness_std,band_1_fairness_ci_lower,band_1_fairness_ci_upper,band_2_fairness_mean,band_2_fairness_std,band_2_fairness_ci_lower,band_2_fairness_ci_upper,band_3_fairness_mean,band_3_fairness_std,band_3_fairness_ci_lower,band_3_fairness_ci_upper,device_latency_fairness_mean,device_latency_fairness_std,device_latency_fairness_ci_lower,device_latency_fairness_ci_upper,device_throughput_fairness_mean,device_throughput_fairness_std,device_throughput_fairness_ci_lower,device_throughput_fairness_ci_upper,min_device_rate_mean,min_device_rate_std,min_device_rate_ci_lower,min_device_rate_ci_upper,avg_device_rate_mean,avg_device_rate_std,avg_device_rate_ci_lower,avg_device_rate_ci_upper,high_avg_latency_mean,high_avg_latency_std,high_avg_latency_ci_lower,high_avg_latency_ci_upper,high_p95_latency_mean,high_p95_latency_std,high_p95_latency_ci_lower,high_p95_latency_ci_upper,avg_waiting_time_mean,avg_waiting_time_std,avg_waiting_time_ci_lower,avg_waiting_time_ci_upper,p95_waiting_time_mean,p95_waiting_time_std,p95_waiting_time_ci_lower,p95_waiting_time_ci_upper,alarm_dropped_mean,alarm_dropped_std,alarm_dropped_rate_mean,alarm_dropped_rate_std,protection_enabled_mean,protection_enabled_std,alarm_source_fairness_mean,alarm_source_fairness_std,alarm_source_count_mean,alarm_source_count_std,alarm_source_latency_cv_mean,alarm_source_latency_cv_std
alarm_load_underload,Alarm Load Regime (ρ≈0.3),Strict,0.11902828259522318,0.022713094018105364,0.11054707390409894,0.12750949128634742,0.3837641609508119,0.1012501733738003,0.3459567248652133,0.4215715970364105,0.6688819517750315,0.03464221078243642,0.6559463376780021,0.6818175658720609,0.6604105438735232,0.03849571697468604,0.6460360069162724,0.6747850808307739,0.9865727116074523,0.005655261299191154,0.9844610023333638,0.9886844208815408,0.9945102998795424,0.002656343351412649,0.9935184049707884,0.9955021947882965,0.6674696471257707,0.025713438812533258,0.6578680912760169,0.6770712029755246,0.884265901482544,2.2584051416334807e-16,0.8842659014825439,0.8842659014825441,0.24365766475447348,0.0011008158181920998,0.24324661337252015,0.2440687161364268,0.49891807544963623,0.0022540514372504762,0.4980763988103985,0.49975975208887397,0.08323249493142243,0.013185412823395146,0.07830898086747773,0.08815600899536713,0.2584239299870051,0.05396275154971172,0.23827390740199006,0.2785739525720201,0.17984831785577793,0.019366821321484304,0.17261662792483806,0.1870800077867178,0.4943599653485765,0.07636627550044087,0.46584432943535214,0.5228756012618009,,,,,,,,,,,,
alarm_load_underload,Alarm Load Regime (ρ≈0.3),FIFO,0.08921348647531922,0.030121420617874716,0.07796596316873285,0.1004610097819056,0.2649176371796451,0.12409113895561405,0.2185812443763167,0.3112540299829735,0.6991248738635961,0.08033921680871797,0.6691257172848813,0.7291240304423109,0.6227576732409308,0.02044045987887352,0.6151250800840017,0.6303902663978599,0.968658961118426,0.01403311245956512,0.9634189108082079,0.9738990114286441,0.9895153308673894,0.004077750450869157,0.9879926738248668,0.991037987909912,0.6685538446285554,0.04285096896280376,0.6525530298518136,0.6845546594052971,0.884265901482544,2.2584051416334807e-16,0.8842659014825439,0.8842659014825441,0.24365766475447348,0.0011008158181920998,0.24324661337252015,0.2440687161364268,0.49891807544963623,0.0022540514372504762,0.4980763988103985,0.49975975208887397,0.1970263059732398,0.017928999157050346,0.1903315076620664,0.2037211042844132,0.5361284454334354,0.06910659695867392,0.5103236180385979,0.5619332728282729,0.17984831785577793,0.019366821321484304,0.17261662792483806,0.1870800077867178,0.48634601227563545,0.07317824063454371,0.45902080814553586,0.513671216405735,,,,,,,,,,,,
alarm_malfunction_surge,Alarm Malfunction Surge (Forced Drops),TRIAGE/4,0.13144628059383276,0.03874783440238157,0.11697760144189685,0.14591495974576865,0.6154296783641722,0.2767350358060385,0.5120951177382249,0.7187642389901194,0.7199831700024287,0.08688836427673523,0.6875385215686225,0.752427818436235,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7199831700024287,0.08688836427673526,0.6875385215686225,0.752427818436235,0.31816914802912055,5.646012854083702e-17,0.31816914802912055,0.31816914802912055,1.0982672889829173,0.005817845294198978,1.096094869847354,1.1004397081184805,2.4586210901094847,0.013024040033604538,2.4537578336355534,2.463484346583416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13144628059383276,0.03874783440238157,0.11697760144189685,0.14591495974576865,0.6154296783641722,0.2767350358060385,0.5120951177382249,0.7187642389901194,79.76666666666667,5.150716945966965,0.20245346869712355,0.013072885649662353,1.0,0.0,0.7199831700024287,0.08688836427673523,8.0,0.0,0.6258549761479569,0.139777212248554
alarm_malfunction_surge,Alarm Malfunction Surge (Forced Drops),Strict,0.5712421627207193,0.2677935282281387,0.4712464158962288,0.6712379095452097,3.2847966196949856,1.8458682883238855,2.5955380731876767,3.9740551662022945,0.5525054273334932,0.1268298023393326,0.5051464008161696,0.5998644538508168,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5525054273334932,0.12682980233933258,0.5051464008161696,0.5998644538508168,0.31816914802912055,5.646012854083702e-17,0.31816914802912055,0.31816914802912055,1.0606023067389023,0.02770714282999582,1.0502562895741487,1.070948323903656,2.3743028912223147,0.062026217471695184,2.3511419209784914,2.397463861466138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5712421627207193,0.2677935282281387,0.4712464158962288,0.6712379095452097,3.2847966196949856,1.8458682883238855,2.5955380731876767,3.9740551662022945,,,,,,,,,,,,
alarm_malfunction_surge,Alarm Malfunction Surge (Forced Drops),FIFO,0.5712421627207193,0.2677935282281387,0.4712464158962288,0.6712379095452097,1.2322077771508948,0.4927135735264564,1.0482255051321028,1.4161900491696868,0.9852480066342479,0.010030548202328205,0.9815025383804507,0.9889934748880452,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9852480066342477,0.010030548202328167,0.9815025383804504,0.988993474888045,0.31816914802912055,5.646012854083702e-17,0.31816914802912055,0.31816914802912055,1.0606023067389023,0.02770714282999582,1.0502562895741487,1.070948323903656,2.3743028912223147,0.062026217471695184,2.3511419209784914,2.397463861466138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5712421627207193,0.2677935282281387,0.4712464158962288,0.6712379095452097,1.2322077771508948,0.4927135735264564,1.0482255051321028,1.4161900491696868,,,,,,,,,,,,
alarm_rate_sweep_attack,Alarm Rate Sweep (20.0/s),TRIAGE/4,0.1100730641961835,0.019469886225718904,0.10280288919751805,0.11734323919484894,0.38172293571815197,0.12451383349370321,0.33522870618032696,0.428217165255977,1.0,0.0,1.0,1.0,0.9995423431914336,0.00021215490069853433,0.9994631232495695,0.9996215631332978,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6660572461187084,0.05985048885966177,0.6437087062905384,0.6884057859468784,0.35714285714285726,1.1292025708167404e-16,0.3571428571428572,0.3571428571428573,1.5715001262468251,0.053735189530410024,1.5514350767163103,1.59156517577734,3.9287503156170636,0.134337973826025,3.8785876917907767,3.9789129394433504,8.341164413630997,1.8112531455239034,7.664831373869959,9.017497453392034,12.603667437191652,2.6100205297234718,11.629069754328281,13.578265120055022,3.752163326629417,0.5630801849138384,3.541905730095704,3.96242092316313,15.041581206406551,1.4471857967190995,14.501193148882479,15.581969263930624,136.0,0.0,0.22666666666666663,2.823006427041851e-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
alarm_rate_sweep_attack,Alarm Rate Sweep (20.0/s),Strict,10.326330389218121,1.0173012145966838,9.94646387275625,10.706196905679992,15.086835722266573,1.4739705828706953,14.536446061221742,15.637225383311403,1.0,0.0,1.0,1.0,0.8286262669509338,0.018654900362829824,0.8216604126748422,0.8355921212270253,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3494583117225057,0.0015312083185742534,0.348886549139695,0.35003007430531635,0.35714285714285726,1.1292025708167404e-16,0.3571428571428572,0.3571428571428573,1.3293741825690126,0.04244671715788626,1.3135243178970226,1.3452240472410026,3.323435456422532,0.10611679289471566,3.283810794742557,3.3630601181025073,0.12288788405545517,0.008973568507362487,0.1195370985061868,0.12623866960472355,0.30213550586085264,0.025997367125710585,0.29242792943655904,0.31184308228514623,7.597267837474008,0.7464980418076357,7.318520887585132,7.876014787362884,15.015249962718505,1.4678272950851123,14.467154243032681,15.563345682404329,,,,,,,,,,,,
alarm_rate_sweep_attack,Alarm Rate Sweep (20.0/s),FIFO,7.6385666772538885,0.7496347882856018,7.358648446980686,7.918484907527091,14.49295800737554,1.5132297876818526,13.927908718329979,15.058007296421101,1.0,0.0,1.0,1.0,0.9998871457459413,2.044910823186778e-05,0.9998795099234363,0.9998947815684462,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.99988719903338,1.5617522450067407e-05,0.9998813673546562,0.9998930307121038,0.35714285714285726,1.1292025708167404e-16,0.3571428571428572,0.3571428571428573,1.3293741825690126,0.04244671715788626,1.3135243178970226,1.3452240472410026,3.323435456422532,0.10611679289471566,3.283810794742557,3.3630601181025073,7.5148118644730015,0.7404906233521799,7.238308121501467,7.791315607444536,14.364755022397421,1.5129136033869337,13.79982379850793,14.929686246286913,7.597267837474007,0.7464980418076357,7.318520887585131,7.876014787362883,14.458109503521468,1.5175082814878669,13.89146259863266,15.024756408410276,,,,,,,,,,,,
alarm_rate_sweep_low,Alarm Rate Sweep (0.5/s),TRIAGE/4,0.020029225504891158,0.009404240760626298,0.016517624293322635,0.02354082671645968,0.09042482189763387,0.04551174344127934,0.07343045760209996,0.10741918619316779,1.0,0.0,1.0,1.0,0.6737122282976407,0.02055784308465834,0.6660358035313192,0.6813886530639621,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6109402624591077,0.023300595011799277,0.6022396772915867,0.6196408476266287,0.9074074074074077,2.2584051416334807e-16,0.9074074074074076,0.9074074074074078,0.5046011500155188,0.0015080597174729497,0.5040380312624166,0.5051642687686209,1.7661040250543156,0.005278209011155301,1.7641331094184582,1.768074940690173,0.08137517244023074,0.007895790489975423,0.07842683581671767,0.0843235090637438,0.2542607115210622,0.027408837168723305,0.24402608352085745,0.264495339521267,0.10328667169497598,0.00911140933238022,0.09988441553575018,0.10668892785420177,0.30480832615151787,0.030228828459940134,0.2935206960975683,0.31609595620546743,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
alarm_rate_sweep_low,Alarm Rate Sweep (0.5/s),Strict,0.09687717297654287,0.0239944930560553,0.08791748202101221,0.10583686393207353,0.297650011497652,0.09570319569655336,0.2619138509171976,0.33338617207810645,1.0,0.0,1.0,1.0,0.6563249311301772,0.015509444910442552,0.6505336092229063,0.6621162530374481,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7025716034977552,0.021265772060773024,0.6946308337073636,0.7105123732881468,0.9074074074074077,2.2584051416334807e-16,0.9074074074074076,0.9074074074074078,0.5046011500155188,0.0015080597174729497,0.5040380312624166,0.5051642687686209,1.7661040250543156,0.005278209011155301,1.7641331094184582,1.768074940690173,0.07756958484383594,0.00727124952200511,0.07485445565041983,0.08028471403725206,0.24264700603486664,0.026706272683833722,0.23267471992478791,0.2526192921449454,0.10328667169497598,0.009111409332380218,0.09988441553575018,0.10668892785420177,0.2980652135567871,0.02954078946055206,0.28703450148753795,0.30909592562603627,,,,,,,,,,,,
alarm_rate_sweep_low,Alarm Rate Sweep (0.5/s),FIFO,0.049917087094238415,0.016168448209038015,0.04387968931112811,0.05595448487734872,0.1986300351240172,0.05921542698006447,0.17651863129890996,0.22074143894912443,1.0,0.0,1.0,1.0,0.6446432816956787,0.02010551218817269,0.6371357600619503,0.6521508033294072,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6693941104982165,0.03067266201420896,0.6579407502714039,0.6808474707250292,0.9074074074074077,2.2584051416334807e-16,0.9074074074074076,0.9074074074074078,0.5046011500155188,0.0015080597174729497,0.5040380312624166,0.5051642687686209,1.7661040250543156,0.005278209011155301,1.7641331094184582,1.768074940690173,0.10597545104278898,0.009056330290632993,0.10259376173575835,0.10935714034981961,0.3134806819823862,0.0337416395238058,0.30088134671991745,0.32608001724485497,0.10328667169497598,0.009111409332380218,0.09988441553575018,0.10668892785420177,0.2990257409088064,0.03070981838994031,0.28755850626327595,0.31049297555433686,,,,,,,,,,,,
alarm_rate_sweep_threshold,Alarm Rate Sweep (5.0/s),TRIAGE/4,0.03319573213462054,0.004182885780678043,0.03163381691475717,0.03475764735448392,0.1276848405360106,0.015558876216357105,0.1218750606757632,0.13349462039625798,1.0,0.0,1.0,1.0,0.7593007620800007,0.031459676489681274,0.7475535258183292,0.7710479983416723,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6345848529997341,0.026750645478026653,0.6245959978159986,0.6445737081834696,0.8333333333333331,2.2584051416334807e-16,0.833333333333333,0.8333333333333333,2.0046888170202792,0.00739996890344226,2.0019256232199147,2.0074520108206437,2.5058610212753503,0.009249961129302871,2.5024070290248948,2.5093150135258058,0.13145357544127745,0.01563168630146637,0.12561660784843237,0.13729054303412253,0.4094915960639512,0.06139533787681749,0.3865662001324105,0.4324169919954919,0.12935252420566118,0.01653897289832215,0.12317677022975179,0.13552827818157057,0.4330926084732642,0.058754462206818014,0.4111533317233165,0.4550318852232119,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
alarm_rate_sweep_threshold,Alarm Rate Sweep (5.0/s),Strict,0.137900078627241,0.03038571348996842,0.1265538667403134,0.14924629051416857,0.5137477171262194,0.15550436473802365,0.45568143304037145,0.5718140012120673,1.0,0.0,1.0,1.0,0.7436451647181388,0.024162512629142444,0.7346227342229219,0.7526675952133557,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7578540044815902,0.018714816201765568,0.7508657772635511,0.7648422316996294,0.8333333333333331,2.2584051416334807e-16,0.833333333333333,0.8333333333333333,2.0046888170202792,0.00739996890344226,2.0019256232199147,2.0074520108206437,2.5058610212753503,0.009249961129302871,2.5024070290248948,2.5093150135258058,0.09507508349172884,0.007275028718360838,0.09235854312320149,0.0977916238602562,0.26523751531038714,0.022504981121288417,0.25683401725207283,0.27364101336870145,0.12935252420566118,0.016538972898322152,0.12317677022975179,0.13552827818157057,0.39989284387887397,0.08188230893704453,0.3693174872298589,0.43046820052788903,,,,,,,,,,,,
